timestamp,visitors,city,region,country,longitude,latitude,lcc_description
2012-03-23 12:00:00,1,Calgary,Alberta,Canada,-114.0572,51.045,Language And Literature
2012-03-23 07:00:00,1,Burlington,Ontario,Canada,-79.8021,43.3248,Education
2012-03-23 11:00:00,1,North Vancouver,British Columbia,Canada,-123.0682,49.3196,Philosophy. Psychology. Religion
2012-03-23 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-23 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-23 12:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Political Science
2012-03-23 01:00:00,1,Coquitlam,British Columbia,Canada,-122.7919,49.2839,Social Sciences
2012-03-24 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-24 21:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,General Works
2012-03-24 14:00:00,1,London,England,United Kingdom,-0.0889,51.5133,General Works
2012-03-24 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Technology
2012-03-24 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-24 06:00:00,1,Newcastle upon Tyne,England,United Kingdom,-1.6129,54.9778,
2012-03-24 23:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-24 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-24 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-03-24 06:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Language And Literature
2012-03-24 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-24 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-24 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-24 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-24 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-24 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-24 12:00:00,1,Nottingham,England,United Kingdom,-1.1493,52.9551,Social Sciences
2012-03-24 19:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Technology
2012-03-24 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-24 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-24 14:00:00,1,Vancouver,British Columbia,Canada,-123.1088,49.2485,Language And Literature
2012-03-24 15:00:00,1,Ft Mcmurray,Alberta,Canada,-111.3628,56.7204,Bibliography. Library Science. Information Resources (General)
2012-03-24 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-25 14:00:00,1,Corner Brook,Newfoundland,Canada,-57.95,48.95,Language And Literature
2012-03-25 15:00:00,1,Brampton,Ontario,Canada,-79.7599,43.6853,
2012-03-25 18:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-03-25 23:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-25 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-25 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Auxiliary Sciences Of History
2012-03-25 18:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-03-25 17:00:00,1,Durham,England,United Kingdom,-1.5596,54.7787,Fine Arts
2012-03-25 13:00:00,1,Burlington,Ontario,Canada,-79.8021,43.3248,Education
2012-03-25 18:00:00,1,London,England,United Kingdom,-0.0889,51.5133,History Of The Americas
2012-03-25 10:00:00,1,Coventry,England,United Kingdom,-1.5127,52.4058,
2012-03-25 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-25 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-03-25 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-03-25 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-25 07:00:00,1,Edinburgh,Scotland,United Kingdom,-3.1875,55.9502,Language And Literature
2012-03-25 15:00:00,1,Preston,England,United Kingdom,-2.7034,53.7577,
2012-03-25 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-25 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-25 21:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Philosophy. Psychology. Religion
2012-03-25 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-25 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-25 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-25 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-25 16:00:00,1,Chicoutimi,Quebec,Canada,-71.06189999999998,48.4222,Geography. Anthropology. Recreation
2012-03-25 16:00:00,1,Liverpool,England,United Kingdom,-2.9778,53.4108,
2012-03-25 12:00:00,1,Bristol,England,United Kingdom,-2.5919,51.4553,Auxiliary Sciences Of History
2012-03-25 13:00:00,1,Laval,Quebec,Canada,-73.745,45.5775,Philosophy. Psychology. Religion
2012-03-25 19:00:00,1,Calgary,Alberta,Canada,-114.0572,51.045,Philosophy. Psychology. Religion
2012-03-25 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-25 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-25 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-25 13:00:00,1,Glasgow,Scotland,United Kingdom,-4.2572,55.8656,Geography. Anthropology. Recreation
2012-03-25 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-25 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-03-25 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-26 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-26 07:00:00,1,Royal Leamington Spa,England,United Kingdom,-1.5358,52.292,Science
2012-03-26 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-03-26 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-26 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-26 13:00:00,1,Clydebank,Scotland,United Kingdom,-4.4036,55.9081,Geography. Anthropology. Recreation
2012-03-26 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-26 06:00:00,1,Edinburgh,Scotland,United Kingdom,-3.1875,55.9502,
2012-03-26 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Political Science
2012-03-26 18:00:00,1,Abbotsford,British Columbia,Canada,-122.285,49.0568,
2012-03-26 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-26 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-26 05:00:00,1,Falmouth,England,United Kingdom,-5.0711,50.15600000000001,General Works
2012-03-26 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-26 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-26 18:00:00,1,Abbotsford,British Columbia,Canada,-122.285,49.0568,
2012-03-26 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-26 09:00:00,1,Cardiff,Wales,United Kingdom,-3.1805,51.4813,Science
2012-03-26 21:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-03-26 21:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-03-26 23:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-03-26 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-26 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Political Science
2012-03-26 15:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Music And Books On Music
2012-03-26 15:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Music And Books On Music
2012-03-26 15:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Music And Books On Music
2012-03-26 15:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,General Works
2012-03-26 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-03-26 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-26 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-03-26 11:00:00,1,Lancaster,England,United Kingdom,-2.7984,54.0496,Language And Literature
2012-03-26 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-26 00:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Philosophy. Psychology. Religion
2012-03-26 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-26 15:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Music And Books On Music
2012-03-26 15:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Music And Books On Music
2012-03-26 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-26 17:00:00,1,Vancouver,British Columbia,Canada,-123.1088,49.2485,Technology
2012-03-26 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-26 04:00:00,1,Richmond Hill,Ontario,Canada,-79.43040000000002,43.8849,Education
2012-03-26 09:00:00,1,Mississauga,Ontario,Canada,-79.6264,43.5486,Education
2012-03-26 18:00:00,1,St John's,Newfoundland,Canada,-52.7127,47.5615,Philosophy. Psychology. Religion
2012-03-26 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-26 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-26 15:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Medicine
2012-03-26 04:00:00,1,Sheffield,England,United Kingdom,-1.4648,53.3831,Geography. Anthropology. Recreation
2012-03-26 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-27 12:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Political Science
2012-03-27 12:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Political Science
2012-03-27 01:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-27 12:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Law
2012-03-27 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-27 08:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-27 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-03-27 14:00:00,1,St John's,Newfoundland,Canada,-52.7127,47.5615,Medicine
2012-03-27 13:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Fine Arts
2012-03-27 17:00:00,1,Nepean,Ontario,Canada,-75.7621,45.3437,Agriculture
2012-03-27 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-27 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-27 12:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Fine Arts
2012-03-27 17:00:00,1,London,Ontario,Canada,-81.2461,42.9794,Music And Books On Music
2012-03-27 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-27 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-27 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-27 16:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Music And Books On Music
2012-03-27 14:00:00,1,London,Ontario,Canada,-81.2461,42.9794,Language And Literature
2012-03-27 16:00:00,2,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-27 07:00:00,1,Winchester,England,United Kingdom,-1.3165,51.0629,Philosophy. Psychology. Religion
2012-03-27 00:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-27 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-03-27 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-27 14:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,
2012-03-27 09:00:00,1,Corby,England,United Kingdom,-0.6796,52.4892,Philosophy. Psychology. Religion
2012-03-27 12:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,
2012-03-27 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-27 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-27 12:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Technology
2012-03-27 17:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Technology
2012-03-27 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Education
2012-03-27 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-27 12:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,Technology
2012-03-27 11:00:00,1,Vancouver,British Columbia,Canada,-123.1088,49.2485,Language And Literature
2012-03-27 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-27 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-27 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Auxiliary Sciences Of History
2012-03-27 23:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-27 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-27 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-27 03:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-27 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-03-27 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-27 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-27 23:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-27 08:00:00,1,Halifax,Nova Scotia,Canada,-63.5753,44.6489,Philosophy. Psychology. Religion
2012-03-28 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Political Science
2012-03-28 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-03-28 06:00:00,1,Oxford,England,United Kingdom,-1.2558,51.7523,Social Sciences
2012-03-28 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-28 15:00:00,1,Oxford,England,United Kingdom,-1.2558,51.7523,
2012-03-28 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-28 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-28 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-28 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-03-28 07:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-28 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-28 15:00:00,1,Oxford,England,United Kingdom,-1.2558,51.7523,
2012-03-28 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-28 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-28 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-28 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Law
2012-03-28 19:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,Music And Books On Music
2012-03-28 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-28 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-28 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-28 10:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,General Works
2012-03-28 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-28 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,General Works
2012-03-28 10:00:00,1,Victoria,British Columbia,Canada,-123.3656,48.4286,Social Sciences
2012-03-28 14:00:00,1,Vancouver,British Columbia,Canada,-123.1088,49.2485,Education
2012-03-28 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-03-28 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-28 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-28 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-28 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-28 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Technology
2012-03-28 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-28 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-28 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-28 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-28 17:00:00,1,Oshawa,Ontario,Canada,-78.86,43.89,Technology
2012-03-28 18:00:00,1,Moose Jaw,Saskatchewan,Canada,-105.55,50.4,Technology
2012-03-28 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Technology
2012-03-28 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-28 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-28 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-28 11:00:00,1,Vancouver,British Columbia,Canada,-123.1088,49.2485,Language And Literature
2012-03-28 23:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Technology
2012-03-28 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-28 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-28 14:00:00,1,Vancouver,British Columbia,Canada,-123.1088,49.2485,
2012-03-28 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-28 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-28 06:00:00,1,Norwich,England,United Kingdom,1.2993,52.6281,Language And Literature
2012-03-28 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-28 05:00:00,1,Stirling,Scotland,United Kingdom,-3.9359,56.1194,Philosophy. Psychology. Religion
2012-03-28 20:00:00,1,New Westminster,British Columbia,Canada,-122.9172,49.2101,Language And Literature
2012-03-28 11:00:00,1,Montreal,Quebec,Canada,-73.55419999999998,45.5089,Fine Arts
2012-03-29 09:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-29 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-03-29 07:00:00,1,Whitehorse,Yukon Territory,Canada,-135.05,60.7167,Language And Literature
2012-03-29 13:00:00,1,Belfast,Northern Ireland,United Kingdom,-5.9301,54.5973,
2012-03-29 23:00:00,1,Edmonton,Alberta,Canada,-113.4905,53.5436,Language And Literature
2012-03-29 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-29 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Medicine
2012-03-29 09:00:00,1,Oxford,England,United Kingdom,-1.2558,51.7523,Social Sciences
2012-03-29 13:00:00,1,St John,New Brunswick,Canada,-66.0648,45.2732,Philosophy. Psychology. Religion
2012-03-29 09:00:00,1,Nottingham,England,United Kingdom,-1.1493,52.9551,
2012-03-29 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-29 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-29 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-03-29 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-29 00:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,History Of The Americas
2012-03-29 12:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-29 07:00:00,1,Stirling,Scotland,United Kingdom,-3.9359,56.1194,History Of The Americas
2012-03-29 14:00:00,1,Chilliwack,British Columbia,Canada,-121.9411,49.1461,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-29 06:00:00,1,Stirling,Scotland,United Kingdom,-3.9359,56.1194,History Of The Americas
2012-03-29 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-29 16:00:00,1,Nepean,Ontario,Canada,-75.7621,45.3437,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-29 23:00:00,1,Edmonton,Alberta,Canada,-113.4905,53.5436,
2012-03-29 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-03-29 10:00:00,1,Birmingham,England,United Kingdom,-1.8936,52.483,Language And Literature
2012-03-29 08:00:00,1,Bath,England,United Kingdom,-2.3575,51.3814,
2012-03-29 18:00:00,1,Pontyclun,Wales,United Kingdom,-3.3971,51.5196,Social Sciences
2012-03-29 07:00:00,1,Stirling,Scotland,United Kingdom,-3.9359,56.1194,History Of The Americas
2012-03-29 06:00:00,1,Stirling,Scotland,United Kingdom,-3.9359,56.1194,History Of The Americas
2012-03-29 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Fine Arts
2012-03-29 15:00:00,1,Calgary,Alberta,Canada,-114.0572,51.045,Language And Literature
2012-03-29 09:00:00,1,Canterbury,England,United Kingdom,1.0805,51.2773,
2012-03-29 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-29 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-30 07:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Philosophy. Psychology. Religion
2012-03-30 15:00:00,1,London,Ontario,Canada,-81.2461,42.9794,Language And Literature
2012-03-30 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Political Science
2012-03-30 23:00:00,1,St John's,Newfoundland,Canada,-52.7127,47.5615,Political Science
2012-03-30 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-30 15:00:00,2,Durham,North Carolina,United States,-78.8986,35.994,Auxiliary Sciences Of History
2012-03-30 22:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-30 09:00:00,1,Worcester,England,United Kingdom,-2.2235,52.192,Political Science
2012-03-30 07:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Philosophy. Psychology. Religion
2012-03-30 15:00:00,1,London,England,United Kingdom,-0.0889,51.5133,History Of The Americas
2012-03-30 04:00:00,1,York,England,United Kingdom,-1.0823,53.9577,Philosophy. Psychology. Religion
2012-03-30 05:00:00,1,York,England,United Kingdom,-1.0823,53.9577,
2012-03-30 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-30 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-30 11:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-30 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Science
2012-03-30 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-30 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-30 09:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-03-30 13:00:00,1,Toronto,Ontario,Canada,-79.3817,43.6525,
2012-03-30 16:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-30 09:00:00,1,Morrisburg,Ontario,Canada,-75.1854,44.9006,
2012-03-30 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Education
2012-03-30 10:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-30 15:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-03-30 16:00:00,1,Ottawa,Ontario,Canada,-75.6982,45.4116,
2012-03-30 16:00:00,1,Manchester,England,United Kingdom,-2.2344,53.4807,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-30 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Geography. Anthropology. Recreation
2012-03-30 15:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Geography. Anthropology. Recreation
2012-03-30 14:00:00,1,Fergus,Ontario,Canada,-80.37779999999998,43.7059,Education
2012-03-30 10:00:00,1,London,England,United Kingdom,-0.0889,51.5133,Law
2012-03-30 14:00:00,2,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-30 06:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Social Sciences
2012-03-30 20:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-30 16:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-03-30 16:00:00,1,London,England,United Kingdom,-0.0889,51.5133,
2012-03-30 18:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-30 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Philosophy. Psychology. Religion
2012-03-30 10:00:00,1,Horton Kirby,England,United Kingdom,0.2448,51.3948,
2012-03-30 07:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-30 14:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-30 21:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,
2012-03-31 01:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Music And Books On Music
2012-03-31 16:00:00,1,Preston,England,United Kingdom,-2.7034,53.7577,Social Sciences
2012-03-31 19:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Language And Literature
2012-03-31 17:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,"World History And History Of Europe, Asia, Africa, Australia, New Zealand, Etc."
2012-03-31 13:00:00,1,Durham,North Carolina,United States,-78.8986,35.994,Technology
